CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1547,Male,0,1,1,51,1,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,1,Mailed check,47.61,2437.45,1
1548,Female,0,1,0,42,1,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,0,Electronic check,62.75,2626.21,0
1549,Female,0,0,0,21,1,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,1,Mailed check,68.45,1441.05,0
1550,Male,0,0,1,54,1,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,0,Electronic check,88.69,4780.15,0
1551,Male,1,0,0,66,0,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,0,Electronic check,97.35,6430.74,1
1552,Female,0,1,1,59,1,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,0,Electronic check,93.78,5530.64,0
1553,Male,0,1,1,57,1,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,54.16,3079.04,0
1554,Female,1,0,0,11,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,0,Mailed check,119.95,1320.81,0
1555,Male,0,0,1,68,1,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,1,Bank transfer,104.87,7126.76,0
1556,Female,0,1,0,38,1,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,0,Credit card,46.0,1751.19,0
1557,Female,0,0,0,12,1,No,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,0,Credit card,39.51,477.28,0
1558,Female,0,1,1,40,1,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer,51.4,2060.1,0
1559,Female,0,0,0,56,1,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,0,Electronic check,65.23,3662.73,0
1560,Female,1,0,1,52,1,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,1,Credit card,105.08,5461.89,0
1561,Female,0,1,1,11,1,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Two year,1,Bank transfer,97.84,1075.55,0
1562,Male,0,0,1,12,1,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,1,Electronic check,105.12,1267.53,0
1563,Male,0,0,0,56,1,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,0,Bank transfer,47.2,2644.77,0
1564,Male,0,0,1,39,1,Yes,No,Yes,No,No,No,No internet service,No,Two year,0,Mailed check,79.35,3085.4,0
1565,Female,0,1,0,44,1,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Two year,0,Mailed check,48.32,2132.94,0
1566,Female,0,0,1,34,0,Yes,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,0,Electronic check,30.9,1041.63,0
1567,Female,0,0,1,2,1,No,Fiber optic,No,Yes,No,No,Yes,No,One year,0,Electronic check,88.42,170.26,0
1568,Female,0,0,1,4,1,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,34.3,129.24,0
1569,Male,0,0,0,10,1,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Credit card,86.77,859.26,0
1570,Male,0,0,0,70,0,Yes,DSL,No,No,No internet service,No,Yes,Yes,One year,1,Credit card,84.8,5926.51,1
1571,Female,0,0,1,55,0,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,0,Mailed check,101.02,5547.2,1
1572,Male,0,1,1,9,1,No,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,1,Credit card,33.96,304.49,1
1573,Male,0,1,0,33,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Two year,1,Mailed check,98.35,3240.61,0
1574,Female,1,0,0,66,1,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,0,Bank transfer,119.93,7907.91,0
1575,Male,0,1,0,71,1,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,1,Bank transfer,105.1,7465.27,1
1576,Female,0,1,1,30,1,No phone service,DSL,No,No,Yes,No internet service,Yes,No internet service,Two year,0,Bank transfer,95.18,2849.92,0
1577,Male,0,0,0,70,1,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,0,Credit card,86.22,6025.78,0
1578,Female,0,1,1,65,1,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,0,Bank transfer,62.18,4040.07,0
1579,Female,0,1,0,69,1,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,0,Electronic check,93.05,6416.66,0
1580,Female,0,1,1,40,1,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,0,Electronic check,92.42,3693.17,1
1581,Female,0,1,1,62,1,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,1,Bank transfer,83.15,5154.21,0
1582,Male,0,1,1,31,1,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,0,Electronic check,99.63,3091.91,0
1583,Female,0,1,0,19,1,Yes,DSL,No internet service,No,Yes,Yes,No,No,One year,0,Bank transfer,64.88,1235.05,1
1584,Female,0,1,0,56,1,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer,32.13,1808.03,0
1585,Female,1,1,0,49,1,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,0,Mailed check,75.91,3719.94,0
1586,Male,0,0,1,24,1,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,0,Bank transfer,46.5,1115.45,0
1587,Female,0,0,1,11,1,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,1,Electronic check,58.44,637.11,1
1588,Male,0,1,0,70,1,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,1,Credit card,21.74,1526.91,0
1589,Female,0,1,1,38,0,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,0,Bank transfer,58.28,2207.46,0
1590,Male,0,0,1,16,1,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,1,Mailed check,100.88,1613.9,1
1591,Male,0,1,1,44,1,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,0,Electronic check,74.27,3266.31,0
1592,Female,1,1,0,10,0,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,1,Mailed check,20.98,212.97,0
1593,Male,0,0,1,69,1,Yes,Fiber optic,No,No,No,No,No,No internet service,Two year,1,Bank transfer,66.98,4629.97,0
1594,Female,0,0,0,22,1,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,0,Bank transfer,49.15,1090.23,0
1595,Female,0,0,0,69,1,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Two year,0,Bank transfer,67.76,4668.8,0
1596,Female,0,1,0,37,1,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,0,Bank transfer,60.47,2232.63,1
1597,Male,0,1,0,1,1,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,113.2,119.43,1
1598,Male,0,0,0,71,1,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,1,Credit card,24.12,1712.89,0
1599,Female,0,0,1,36,1,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,1,Bank transfer,88.36,3180.02,0
1600,Female,1,1,0,48,1,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,0,Mailed check,105.1,5049.01,0
1601,Male,0,0,0,51,1,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,1,Electronic check,115.92,5913.96,0
1602,Female,0,1,0,32,1,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,0,Electronic check,37.76,1217.73,0
1603,Female,0,1,1,21,1,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,0,Electronic check,73.13,1537.41,0
1604,Female,0,0,1,4,1,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,1,Mailed check,24.36,96.76,0
1605,Male,0,0,1,17,1,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,1,Credit card,69.92,1189.5,0
1606,Male,0,1,1,37,1,Yes,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,1,Mailed check,32.55,1210.52,0
1607,Male,0,0,0,36,1,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,1,Mailed check,103.79,3738.69,0
1608,Female,0,0,0,63,1,No phone service,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,1,Mailed check,31.39,1980.51,0
1609,Female,0,0,1,9,1,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer,71.33,651.4,0
1610,Female,0,0,1,41,1,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,1,Bank transfer,72.11,2958.88,1
1611,Male,1,1,1,47,1,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,0,Mailed check,117.17,5504.6,0
1612,Female,0,1,1,43,1,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,1,Mailed check,85.5,3680.33,0
1613,Female,0,1,0,15,1,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,1,Bank transfer,48.78,734.89,0
1614,Female,0,1,1,53,1,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,0,Bank transfer,44.08,2326.52,0
1615,Female,0,0,1,34,1,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,1,Credit card,32.82,1115.23,0
1616,Male,0,0,1,27,1,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,1,Mailed check,95.65,2587.41,1
1617,Male,1,1,1,1,1,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,0,Electronic check,89.08,89.06,0
1618,Female,0,1,1,12,1,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Two year,0,Credit card,80.99,977.47,0
1619,Male,0,0,1,40,1,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,1,Electronic check,24.08,962.22,0
1620,Male,0,1,1,58,1,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,1,Credit card,96.28,5593.91,0
1621,Female,0,1,0,68,1,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,1,Mailed check,84.19,5720.78,0
1622,Female,0,0,0,52,1,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,0,Electronic check,116.39,6044.12,0
1623,Male,0,1,0,44,1,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,1,Bank transfer,78.72,3462.28,0
1624,Female,1,0,0,19,1,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,1,Credit card,50.4,958.43,0
1625,Male,0,0,0,23,0,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,58.15,1334.43,1
1626,Female,0,1,0,60,1,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,0,Credit card,37.58,2249.65,0
1627,Male,0,0,1,57,1,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,1,Mailed check,92.29,5263.97,0
1628,Female,0,1,1,26,0,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,0,Electronic check,90.77,2357.56,0
1629,Male,0,0,0,25,1,Yes,No,No internet service,No,No internet service,No,No internet service,No,One year,0,Electronic check,40.07,1004.38,0
1630,Male,0,1,1,6,1,Yes,No,Yes,No,No,No,Yes,Yes,Two year,0,Electronic check,35.85,220.68,0
1631,Male,0,1,0,41,1,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,0,Credit card,27.7,1140.92,0
1632,Female,0,1,1,46,1,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,0,Bank transfer,111.2,5112.71,0
1633,Male,0,0,1,52,1,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,1,Bank transfer,43.31,2253.48,0
1634,Male,0,0,1,58,1,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Month-to-month,0,Bank transfer,54.42,3155.35,0
1635,Female,1,1,1,37,0,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,1,Mailed check,48.05,1785.27,1
1636,Female,0,0,1,68,1,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,1,Electronic check,61.36,4180.06,0
1637,Male,0,1,1,52,1,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,0,Bank transfer,91.4,4749.67,0
1638,Male,0,1,0,14,1,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,0,Bank transfer,107.06,1490.67,0
1639,Female,1,0,0,25,1,No,DSL,Yes,No internet service,No,No,No,Yes,Two year,0,Electronic check,38.26,949.85,0
1640,Female,1,1,1,47,1,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,0,Mailed check,88.64,4163.42,0
1641,Female,0,0,0,18,1,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,1,Credit card,55.26,995.96,0
1642,Female,0,1,1,8,1,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,1,Credit card,118.05,947.54,0
1643,Female,0,0,0,63,1,No,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,0,Credit card,49.89,3139.7,1
1644,Male,0,1,1,53,1,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,0,Electronic check,20.72,1101.51,0
1645,Female,0,1,0,50,1,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,1,Mailed check,71.56,3586.75,0
1646,Male,0,0,1,38,0,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,1,Electronic check,35.07,1335.7,0
1647,Male,0,1,0,3,0,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,0,Credit card,24.45,66.52,0
1648,Male,0,1,1,2,1,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,1,Bank transfer,89.83,181.25,1
1649,Female,0,0,0,63,1,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,1,Bank transfer,93.23,5874.33,0
1650,Male,0,1,1,28,1,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,1,Bank transfer,66.07,1857.37,0
1651,Male,0,0,1,10,1,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,One year,0,Credit card,87.69,873.91,1
1652,Female,0,1,1,57,1,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,0,Mailed check,73.82,4206.2,1
1653,Male,0,0,0,26,1,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Two year,1,Credit card,82.98,2159.45,0
1654,Male,0,1,0,20,1,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,0,Electronic check,79.67,1593.89,1
1655,Female,0,1,0,38,1,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,1,Mailed check,86.58,3294.42,0
1656,Male,1,1,1,45,1,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,1,Bank transfer,39.96,1789.01,0
1657,Male,0,0,0,65,1,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,One year,0,Mailed check,46.87,3047.82,0
1658,Male,0,0,1,35,1,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,0,Mailed check,64.0,2232.43,0
1659,Female,0,0,0,64,1,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,1,Credit card,64.61,4131.34,0
1660,Female,0,0,0,62,1,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,0,Mailed check,97.44,6044.51,1
1661,Female,0,1,0,34,1,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,0,Credit card,56.74,1922.31,0
1662,Male,0,1,0,30,1,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,0,Electronic check,36.25,1083.68,1
1663,Male,1,0,1,27,1,Yes,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,0,Mailed check,45.15,1223.11,0
1664,Female,0,0,0,0,1,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,1,Mailed check,41.47,3.02,0
1665,Male,1,0,0,24,0,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,1,Mailed check,93.17,2227.9,0
1666,Male,1,1,1,42,1,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Month-to-month,0,Bank transfer,67.03,2816.81,0
1667,Female,0,0,1,66,1,No phone service,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,One year,1,Credit card,90.86,5989.71,0
1668,Female,1,0,0,62,1,No,DSL,No,Yes,No,Yes,No,No internet service,One year,0,Credit card,61.62,3815.49,0
1669,Male,0,1,0,50,1,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Two year,0,Bank transfer,108.97,5447.68,0
1670,Male,0,1,1,1,1,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,0,Credit card,118.35,110.54,1
1671,Male,0,0,1,63,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,86.98,5489.61,0
1672,Female,1,1,1,68,1,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,1,Bank transfer,106.38,7227.15,0
1673,Female,1,0,0,8,1,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,1,Credit card,70.79,571.95,0
1674,Female,0,1,0,1,1,No,DSL,No internet service,No,No internet service,Yes,Yes,No,Two year,0,Electronic check,113.46,120.06,0
1675,Female,0,0,0,33,0,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,1,Credit card,103.16,3414.17,0
1676,Male,0,0,1,59,0,No phone service,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,1,Bank transfer,119.18,7030.19,0
1677,Female,0,0,1,60,1,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,0,Credit card,82.31,4946.08,1
1678,Female,0,0,1,30,1,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,0,Electronic check,97.92,2946.75,0
1679,Female,0,1,0,9,1,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,0,Electronic check,74.29,662.07,0
1680,Female,0,1,1,35,1,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,One year,0,Electronic check,45.91,1606.44,1
1681,Female,0,1,0,48,1,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,1,Credit card,55.48,2654.24,1
1682,Male,1,1,1,69,1,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,1,Bank transfer,109.4,7551.01,1
